tier,config_id,sim_id,tdb_path,channel,avg_bw,max_bw,avg_power,max_power,avg_buf_depth,max_buf_depth,total_transactions
tier_wideio,2224,tier_wideio_id2224_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2224_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2224,tier_wideio_id2224_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2224_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2224,tier_wideio_id2224_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2224_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2254,tier_wideio_id2254_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2254_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2254,tier_wideio_id2254_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2254_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2254,tier_wideio_id2254_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2254_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2254,tier_wideio_id2254_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2254_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2255,tier_wideio_id2255_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2255_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2255,tier_wideio_id2255_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2255_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2255,tier_wideio_id2255_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2255_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2255,tier_wideio_id2255_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2255_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2285,tier_wideio_id2285_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2285_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2285,tier_wideio_id2285_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2285_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2285,tier_wideio_id2285_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2285_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2285,tier_wideio_id2285_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2285_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2286,tier_wideio_id2286_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2286_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2286,tier_wideio_id2286_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2286_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2286,tier_wideio_id2286_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2286_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2286,tier_wideio_id2286_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2286_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2316,tier_wideio_id2316_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2316_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2316,tier_wideio_id2316_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2316_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2316,tier_wideio_id2316_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2316_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2316,tier_wideio_id2316_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2316_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2317,tier_wideio_id2317_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2317_ai_cpu_trace_example_ch0.tdb,0,,,,,,,100
tier_wideio,2317,tier_wideio_id2317_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2317_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2317,tier_wideio_id2317_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2317_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2317,tier_wideio_id2317_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2317_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2347,tier_wideio_id2347_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2347_ai_cpu_trace_example_ch0.tdb,0,,,,,,,0
tier_wideio,2347,tier_wideio_id2347_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2347_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2347,tier_wideio_id2347_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2347_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2347,tier_wideio_id2347_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2347_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
tier_wideio,2348,tier_wideio_id2348_ai_cpu_trace_example_ch0,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2348_ai_cpu_trace_example_ch0.tdb,0,,,,,,,0
tier_wideio,2348,tier_wideio_id2348_ai_cpu_trace_example_ch1,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2348_ai_cpu_trace_example_ch1.tdb,1,,,,,,,0
tier_wideio,2348,tier_wideio_id2348_ai_cpu_trace_example_ch2,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2348_ai_cpu_trace_example_ch2.tdb,2,,,,,,,0
tier_wideio,2348,tier_wideio_id2348_ai_cpu_trace_example_ch3,/home/arifh/DRAMSys/DRAMSys_tier_wideio_id2348_ai_cpu_trace_example_ch3.tdb,3,,,,,,,0
