timestamp,tier,matrix_csv,matrix_row_index,config_id,memspec,mcconfig,addressmapping,simconfig,trace_name,trace_clk_mhz,top_config_path,dramsys_exit_code
2025-11-20T19:13:15.946703,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,12,3056,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fifo.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3056_ai_cpu_trace.json,0
2025-11-20T19:13:15.957935,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,13,3057,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fifo.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3057_ai_cpu_trace.json,0
2025-11-20T19:13:15.969475,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,14,3087,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3087_ai_cpu_trace.json,0
2025-11-20T19:13:15.984618,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,15,3088,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3088_ai_cpu_trace.json,0
2025-11-20T19:13:15.996923,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,16,3118,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3118_ai_cpu_trace.json,0
2025-11-20T19:13:16.011020,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,17,3119,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3119_ai_cpu_trace.json,0
2025-11-20T19:13:16.022663,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,18,3149,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3149_ai_cpu_trace.json,0
2025-11-20T19:13:16.327000,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,19,3150,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3150_ai_cpu_trace.json,0
2025-11-20T19:13:16.354610,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,20,3180,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3180_ai_cpu_trace.json,0
2025-11-20T19:13:16.366315,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,21,3181,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3181_ai_cpu_trace.json,0
2025-11-20T19:13:16.436477,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,22,3211,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_brc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3211_ai_cpu_trace.json,-6
2025-11-20T19:13:16.500864,tier_wideio2,/home/arifh/DRAMSys/experiments/tier_matrices_csvs/tier_wideio2_valid_configs_matrix.csv,23,3212,JEDEC_4x64_2Gb_WIDEIO2-533_64bit.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_rbc.json,example.json,ai_cpu_trace.stl,1000,/home/arifh/DRAMSys/configs/experiments/tier_wideio2_id3212_ai_cpu_trace.json,-6
